date	time	open	high	low	close	tickvolume	volume	spread
2018.06.26	10:40:00	1.16955	1.16963	1.16941	1.16957	214	0	2
2018.06.26	10:41:00	1.16958	1.16969	1.16922	1.16929	264	0	1
2018.06.26	10:42:00	1.16931	1.16967	1.16931	1.16964	218	0	1
2018.06.26	10:43:00	1.16964	1.16968	1.16925	1.16925	122	0	2
2018.06.26	10:44:00	1.16925	1.16942	1.16912	1.16935	193	0	1
2018.06.26	10:45:00	1.16935	1.16949	1.16907	1.16917	301	0	1
2018.06.26	10:46:00	1.16917	1.16927	1.16891	1.16899	230	0	1
2018.06.26	10:47:00	1.16899	1.16909	1.16886	1.16896	246	0	1
2018.06.26	10:48:00	1.16896	1.16929	1.16876	1.16920	230	0	1
2018.06.26	10:49:00	1.16920	1.16961	1.16920	1.16955	124	0	1
2018.06.26	10:50:00	1.16955	1.16962	1.16934	1.16942	163	0	1
2018.06.26	10:51:00	1.16942	1.16949	1.16924	1.16940	174	0	1
2018.06.26	10:52:00	1.16940	1.16944	1.16910	1.16920	158	0	2
2018.06.26	10:53:00	1.16920	1.16926	1.16884	1.16896	169	0	1
2018.06.26	10:54:00	1.16895	1.16901	1.16891	1.16894	143	0	1
2018.06.26	10:55:00	1.16894	1.16914	1.16892	1.16898	144	0	1
2018.06.26	10:56:00	1.16899	1.16909	1.16886	1.16888	180	0	1
2018.06.26	10:57:00	1.16889	1.16898	1.16866	1.16869	114	0	1
2018.06.26	10:58:00	1.16869	1.16869	1.16849	1.16850	131	0	1
2018.06.26	10:59:00	1.16850	1.16865	1.16849	1.16857	188	0	2
2018.06.26	11:00:00	1.16856	1.16883	1.16835	1.16838	308	0	1
2018.06.26	11:01:00	1.16838	1.16848	1.16824	1.16834	167	0	1
2018.06.26	11:02:00	1.16834	1.16850	1.16827	1.16844	339	0	1
2018.06.26	11:03:00	1.16844	1.16858	1.16800	1.16800	261	0	2
2018.06.26	11:04:00	1.16800	1.16809	1.16767	1.16798	325	0	1
2018.06.26	11:05:00	1.16798	1.16798	1.16764	1.16778	309	0	1
2018.06.26	11:06:00	1.16778	1.16782	1.16743	1.16746	260	0	1
2018.06.26	11:07:00	1.16747	1.16768	1.16746	1.16767	162	0	1
2018.06.26	11:08:00	1.16767	1.16790	1.16767	1.16778	136	0	1
2018.06.26	11:09:00	1.16778	1.16793	1.16772	1.16778	193	0	2
2018.06.26	11:10:00	1.16778	1.16798	1.16769	1.16796	163	0	1
